dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
1.1e-05,0,10.10.1.198,74.125.130.95,197433,240701075,1.1e-05,0,1.1e-05,90,197343,2193.7,2674456.388888889,0.0001170123154196,90,TCP,36000,0,240701075,0.0,175055327272.7273,175055327272.7273,
1.1e-05,0,10.10.1.198,142.251.10.95,334218,402189922,1.1e-05,0,1.1e-05,57,334161,5863.473684210527,7055963.543859649,0.0001980398697983,57,TCP,40964,0,402189922,0.0,292501761454.5454,292501761454.5454,
9.4e-05,0,74.125.24.95,10.10.1.198,299756,353109504,9.4e-05,0,9.4e-05,74,299682,4050.7567567567567,4771750.054054054,0.0001775922199622,74,TCP,443,0,353109504,0.0,30051872680.851063,30051872680.851063,
1.1e-05,0,10.10.1.198,172.253.118.95,356165,421555246,1.1e-05,0,1.1e-05,54,356111,6595.648148148148,7806578.62962963,0.0002114125597541,54,TCP,38416,0,421555246,0.0,306585633454.5454,306585633454.5454,
0.000791,0,74.125.24.95,10.10.1.198,39351,49168344,0.000791,0,0.000791,28,39323,1405.392857142857,1756012.2857142857,2.33137359669e-05,28,TCP,443,0,49168344,0.0,497277815.4235145,497277815.4235145,
6.7e-05,0,142.251.12.95,10.10.1.198,322227,410656229,6.7e-05,0,6.7e-05,54,322173,5967.166666666667,7604744.981481481,0.000190807677414,54,TCP,443,0,410656229,0.0,49033579582.089554,49033579582.089554,
0.000112,0,74.125.200.95,10.10.1.198,54115,66767936,0.000112,0,0.000112,26,54089,2081.346153846154,2567997.5384615385,3.20738930972e-05,26,TCP,443,0,66767936,0.0,4769138285.714286,4769138285.714286,
1.3e-05,0,10.10.1.198,172.253.118.95,69755,81222939,1.3e-05,0,1.3e-05,32,69723,2179.84375,2538216.84375,4.14051986524e-05,32,TCP,38416,0,81222939,0.0,49983347076.92308,49983347076.92308,
0.0,0,74.125.24.95,10.10.1.198,128422,153893162,0.0,0,0.0,60,128362,2140.366666666667,2564886.033333333,7.60843788789e-05,60,TCP,443,0,153893162,0.0,0.0,0.0,
2.8e-05,0,10.10.1.198,176.97.210.59,289764,328605257,2.8e-05,0,2.8e-05,2608,287156,111.1058282208589,125998.94823619632,0.0001716533729404,2602,TCP,23,0,328605257,0.0,93887216285.71428,93887216285.71428,
0.000173,0,74.125.130.95,10.10.1.198,277423,341177905,0.000173,0,0.000173,96,277327,2889.8229166666665,3553936.5104166665,0.0001644198636985,96,TCP,443,0,341177905,0.0,15777012947.976875,15777012947.976875,
1.1e-05,0,10.10.1.198,142.251.10.95,26485,31447275,1.1e-05,0,1.1e-05,32,26453,827.65625,982727.34375,1.56903952783e-05,32,TCP,50322,0,31447275,0.0,22870745454.54545,22870745454.54545,
7332.0,5,10.0.0.9,10.0.0.18,645,63210,661.0,490000000,661000000000.0,5,3443,29.0,2842.0,0.0,0,ICMP,2,5701,1542,0.0,0.0,0.0,0.0
1.3e-05,0,10.10.1.198,74.125.24.95,156017,184728623,1.3e-05,0,1.3e-05,55,155962,2836.672727272727,3358702.2363636363,9.24284810191e-05,55,TCP,46324,0,184728623,0.0,113679152615.3846,113679152615.3846,
1.4e-05,0,10.10.1.198,74.125.68.95,148196,179016876,1.4e-05,0,1.4e-05,28,148168,5292.714285714285,6393459.857142857,8.77591944121e-05,28,TCP,42516,0,179016876,0.0,102295357714.28572,102295357714.28572,
0.003151,0,172.217.194.95,10.10.1.198,191161,238035659,0.003151,0,0.003151,38,191123,5030.552631578948,6264096.2894736845,0.000113213915,38,TCP,443,0,238035659,0.0,604343152.0152333,604343152.0152333,
7.4e-05,0,142.251.12.95,10.10.1.198,154802,179564155,7.4e-05,0,7.4e-05,37,154765,4183.8378378378375,4853085.27027027,9.18874469044e-05,37,TCP,443,0,179564155,0.0,19412341081.08108,19412341081.08108,
0.043374,0,10.10.1.198,180.101.88.246,490910,431460621,0.043374,0,0.043374,8209,482701,59.80143744670484,52559.46168839079,0.0002909536612838,8140,TCP,22,0,431460621,0.0,79579586.11149536,79579586.11149536,
1.9e-05,0,10.10.1.198,172.253.118.95,138838,161942411,1.9e-05,0,1.9e-05,40,138798,3470.95,4048560.275,8.2411519529e-05,40,TCP,38416,0,161942411,0.0,68186278315.789474,68186278315.789474,
1.2e-05,0,10.10.1.198,142.251.12.95,76809,89763197,1.2e-05,0,1.2e-05,30,76779,2560.3,2992106.566666667,4.5592339666e-05,30,TCP,50422,0,89763197,0.0,59842131333.33333,59842131333.33333,
1e-05,0,10.10.1.198,172.217.194.95,255745,321566633,1e-05,0,1e-05,42,255703,6089.166666666667,7656348.404761905,0.0001514633858548,42,TCP,38730,0,321566633,0.0,257253306400.0,257253306400.0,
0.0003,0,142.250.4.95,10.10.1.198,160173,201453778,0.0003,0,0.0003,34,160139,4710.970588235294,5925111.117647059,9.48663313601e-05,34,TCP,443,0,201453778,0.0,5372100746.666666,5372100746.666666,
1.3e-05,0,10.10.1.198,172.253.118.95,267540,315934085,1.3e-05,0,1.3e-05,48,267492,5573.75,6581960.104166667,0.0001588065015566,48,TCP,38416,0,315934085,0.0,194420975384.61536,194420975384.61536,
0.0,0,142.251.12.95,10.10.1.198,194034,242893472,0.0,0,0.0,31,194003,6259.1612903225805,7835273.29032258,0.0001148919316476,31,TCP,443,0,242893472,0.0,0.0,0.0,
0.000113,0,127.0.0.1,127.0.0.1,357423,389776358,0.000113,0,0.000113,1940,355483,184.23865979381443,200915.64845360824,0.0002119074836748,1918,TCP,9100,0,389776358,0.0,27594786407.079647,27594786407.079647,
0.000169,0,74.125.24.95,10.10.1.198,234973,275009945,0.000169,0,0.000169,57,234916,4122.333333333333,4824735.877192983,0.0001392040425563,57,TCP,443,0,275009945,0.0,13018222248.52071,13018222248.52071,
0.000118,0,74.125.24.95,10.10.1.198,323985,382151513,0.000118,0,0.000118,76,323909,4262.960526315789,5028309.381578947,0.000191946833706,76,TCP,443,0,382151513,0.0,25908577152.54237,25908577152.54237,
0.000255,0,142.251.12.95,10.10.1.198,403147,476652009,0.000255,0,0.000255,54,403093,7465.685185185185,8826889.055555556,0.0002393002046103,54,TCP,443,0,476652009,0.0,14953788517.647058,14953788517.647058,
0.000176,0,74.125.24.95,10.10.1.198,129620,155277182,0.000176,0,0.000176,60,129560,2160.333333333333,2587953.033333333,7.67941410984e-05,60,TCP,443,0,155277182,0.0,7058053727.272727,7058053727.272727,
1.7e-05,0,10.10.1.198,74.125.130.95,201897,246843403,1.7e-05,0,1.7e-05,32,201865,6309.28125,7713856.34375,0.0001195845003008,32,TCP,36626,0,246843403,0.0,116161601411.7647,116161601411.7647,
3.1e-05,0,172.253.118.95,10.10.1.198,336840,397017457,3.1e-05,0,3.1e-05,51,336789,6604.705882352941,7784656.019607843,0.0001999416434396,50,TCP,443,0,397017457,0.0,102456117935.48389,102456117935.48389,
0.001057,0,172.253.118.95,10.10.1.198,350702,415219087,0.001057,0,0.001057,52,350650,6744.269230769231,7984982.442307692,0.000208169830636,52,TCP,443,0,415219087,0.0,3142623175.023652,3142623175.023652,
0.002775,0,74.125.68.95,10.10.1.198,86204,100531203,0.002775,0,0.002775,24,86180,3591.833333333333,4188800.125,5.11087092496e-05,24,TCP,443,0,100531203,0.0,289819684.3243243,289819684.3243243,
1.1e-05,0,10.10.1.198,142.251.12.95,299656,348935957,1.1e-05,0,1.1e-05,84,299572,3567.333333333333,4153999.488095238,0.0001778700267558,82,TCP,50422,0,348935957,0.0,253771605090.9091,253771605090.9091,
0.000658,0,142.251.10.95,10.10.1.198,224366,266514821,0.000658,0,0.000658,47,224319,4773.744680851064,5670528.106382979,0.0001329474013693,47,TCP,443,0,266514821,0.0,3240301775.075988,3240301775.075988,
0.000532,0,64.233.170.95,10.10.1.198,85783,107890074,0.000532,0,0.000532,24,85759,3574.2916666666665,4495419.75,5.07914628e-05,24,TCP,443,0,107890074,0.0,1622407127.8195488,1622407127.8195488,
1.3e-05,0,10.10.1.198,142.251.12.95,91831,107383504,1.3e-05,0,1.3e-05,30,91801,3061.0333333333333,3579450.1333333333,5.45091026539e-05,30,TCP,50422,0,107383504,0.0,66082156307.69232,66082156307.69232,
0.002644,0,172.217.194.95,10.10.1.198,191274,238167123,0.002644,0,0.002644,38,191236,5033.526315789473,6267555.868421053,0.000113280838545,38,TCP,443,0,238167123,0.0,720626695.9152799,720626695.9152799,
1.1e-05,0,10.10.1.198,172.253.118.95,221177,260790587,1.1e-05,0,1.1e-05,46,221131,4808.195652173913,5669360.5869565215,0.0001312863194269,46,TCP,38416,0,260790587,0.0,189665881454.54544,189665881454.54544,
1.2e-05,0,10.10.1.198,74.125.24.95,274032,330513061,1.2e-05,0,1.2e-05,71,273961,3859.605633802817,4655113.535211268,0.0001623269847159,71,TCP,34204,0,330513061,0.0,220342040666.66663,220342040666.66663,
1e-05,0,10.10.1.198,142.251.12.95,294291,366166020,1e-05,0,1e-05,35,294256,8408.314285714287,10461886.285714284,0.0001742563708477,35,TCP,40228,0,366166020,0.0,292932816000.0,292932816000.0,
7.5e-05,0,142.251.175.95,10.10.11.7,71584,118266265,7.5e-05,0,7.5e-05,22,71562,3253.818181818182,5375739.318181818,4.2072270626e-05,22,TCP,443,0,118266265,0.0,12615068266.666666,12615068266.666666,
1.3e-05,0,10.10.1.198,142.251.10.95,298410,359223990,1.3e-05,0,1.3e-05,53,298357,5630.377358490566,6777811.132075472,0.0001768219489981,53,TCP,40964,0,359223990,0.0,221060916923.07687,221060916923.07687,
0.00491,0,142.251.12.95,10.10.1.198,358892,422020526,0.00491,0,0.00491,46,358846,7802.0,9174359.260869564,0.0002130313245363,46,TCP,443,0,422020526,0.0,687609818.3299389,687609818.3299389,
1.9e-05,0,10.10.1.198,142.251.12.95,143386,168293777,1.9e-05,0,1.9e-05,36,143350,3982.944444444444,4674827.138888889,8.51111603465e-05,36,TCP,50422,0,168293777,0.0,70860537684.21053,70860537684.21053,
1e-05,0,10.10.1.198,172.217.194.95,321767,386117676,1e-05,0,1e-05,52,321715,6187.826923076923,7425339.923076923,0.0001907792514383,52,TCP,43144,0,386117676,0.0,308894140800.0,308894140800.0,
1.2e-05,0,10.10.1.198,64.233.170.95,47625,59932096,1.2e-05,0,1.2e-05,20,47605,2381.25,2996604.8,2.81984010467e-05,20,TCP,59388,0,59932096,0.0,39954730666.66666,39954730666.66666,
0.000188,0,74.125.24.95,10.10.1.198,164458,208094026,0.000188,0,0.000188,28,164430,5873.5,7431929.5,9.74241547655e-05,28,TCP,443,0,208094026,0.0,8855064936.170212,8855064936.170212,
9e-06,0,10.10.1.198,107.151.203.70,343898,433784137,9e-06,0,9e-06,773,343125,444.8874514877102,561169.6468305304,0.0002039216608059,708,TCP,22,0,433784137,0.0,385585899555.5556,385585899555.5556,
0.002128,0,74.125.68.95,10.10.1.198,229966,280986377,0.002128,0,0.002128,42,229924,5475.380952380952,6690151.833333333,0.0001363354809067,42,TCP,443,0,280986377,0.0,1056339763.1578948,1056339763.1578948,
0.0,0,74.125.24.95,10.10.1.198,100896,122536828,0.0,0,0.0,50,100846,2017.92,2450736.56,5.97764366609e-05,50,TCP,443,0,122536828,0.0,0.0,0.0,
1.2e-05,0,10.10.1.198,74.125.68.95,230581,270044935,1.2e-05,0,1.2e-05,36,230545,6405.027777777777,7501248.194444444,0.0001367070766276,36,TCP,33394,0,270044935,0.0,180029956666.66666,180029956666.66666,
0.000354,0,172.217.194.95,10.10.1.198,110569,131538066,0.000354,0,0.000354,28,110541,3948.892857142857,4697788.071428572,6.55575998031e-05,28,TCP,443,0,131538066,0.0,2972611661.0169487,2972611661.0169487,
7e-06,0,127.0.0.1,127.0.0.1,331478,344676164,7e-06,0,7e-06,5685,325793,58.307475813544414,60629.05259454705,0.0001963027862115,5663,TCP,42438,0,344676164,0.0,393915616000.0,393915616000.0,
7e-05,0,142.251.12.95,10.10.1.198,338308,401037096,7e-05,0,7e-05,50,338258,6766.16,8020741.92,0.0002008130845955,50,TCP,443,0,401037096,0.0,45832810971.428566,45832810971.428566,
0.001124,0,74.125.200.95,10.10.1.198,144986,177424294,0.001124,0,0.001124,33,144953,4393.515151515152,5376493.757575758,8.59330196682e-05,33,TCP,443,0,177424294,0.0,1262806362.989324,1262806362.989324,
0.000854,0,142.251.12.95,10.10.1.198,409135,483827044,0.000854,0,0.000854,54,409081,7576.574074074074,8959760.074074075,0.0002428545644263,54,TCP,443,0,483827044,0.0,4532337648.711944,4532337648.711944,
0.0,0,74.125.130.95,10.10.1.198,260002,319881771,0.0,0,0.0,46,259956,5652.217391304348,6953951.543478261,0.0001541423404389,46,TCP,443,0,319881771,0.0,0.0,0.0,
1.1e-05,0,10.10.1.198,64.233.170.95,300794,377449218,1.1e-05,0,1.1e-05,53,300741,5675.358490566037,7121683.358490566,0.0001780978270745,53,TCP,59388,0,377449218,0.0,274508522181.8181,274508522181.8181,
3.5e-05,0,74.125.68.95,10.10.1.198,134037,161247160,3.5e-05,0,3.5e-05,28,134009,4787.035714285715,5758827.142857143,7.93744714915e-05,28,TCP,443,0,161247160,0.0,36856493714.28571,36856493714.28571,
0.0,0,74.125.24.95,10.10.1.198,290641,342589135,0.0,0,0.0,74,290567,3927.581081081081,4629582.905405405,0.0001721919844951,74,TCP,443,0,342589135,0.0,0.0,0.0,
1.3e-05,0,10.10.1.198,172.217.194.95,43873,51327119,1.3e-05,0,1.3e-05,22,43851,1994.2272727272727,2333050.863636364,2.60127942787e-05,22,TCP,43144,0,51327119,0.0,31585919384.615383,31585919384.615383,
1.4e-05,0,10.10.1.198,172.217.194.95,30216,37152333,1.4e-05,0,1.4e-05,13,30203,2324.3076923076924,2857871.769230769,1.78961569702e-05,13,TCP,32868,0,37152333,0.0,21229904571.42857,21229904571.42857,
0.000116,0,142.251.12.95,10.10.1.198,66066,80496318,0.000116,0,0.000116,21,66045,3146.0,3833158.0,3.91191779822e-05,21,TCP,443,0,80496318,0.0,5551470206.896552,5551470206.896552,
0.000226,0,74.125.24.95,10.10.1.198,173999,207677453,0.000226,0,0.000226,66,173933,2636.348484848485,3146628.075757576,0.0001030867429792,66,TCP,443,0,207677453,0.0,7351414265.486725,7351414265.486725,
0.0,0,172.217.194.95,10.10.1.198,42666,49903183,0.0,0,0.0,22,42644,1939.3636363636365,2268326.5,2.5297150437e-05,22,TCP,443,0,49903183,0.0,0.0,0.0,
0.0,0,74.125.24.95,10.10.1.198,118356,146498237,0.0,0,0.0,16,118340,7397.25,9156139.8125,7.00741126792e-05,16,TCP,443,0,146498237,0.0,0.0,0.0,
0.000358,0,142.251.12.95,10.10.1.198,124851,151761680,0.000358,0,0.000358,38,124813,3285.5526315789475,3993728.421052632,7.40104051062e-05,38,TCP,443,0,151761680,0.0,3391322458.1005583,3391322458.1005583,
0.0,0,172.253.118.95,10.10.11.7,245198,381250554,0.0,0,0.0,200,244998,1225.99,1906252.77,0.0001441622718505,200,TCP,443,0,381250554,0.0,0.0,0.0,
0.000584,0,64.233.170.95,10.10.1.198,167643,210165881,0.000584,0,0.000584,30,167613,5588.1,7005529.366666666,9.92601452396e-05,30,TCP,443,0,210165881,0.0,2878984671.232877,2878984671.232877,
0.002535,0,74.125.24.95,10.10.1.198,160453,201191070,0.002535,0,0.002535,41,160412,3913.487804878049,4907099.268292683,9.50662078754e-05,41,TCP,443,0,201191070,0.0,634922508.8757397,634922508.8757397,
1.3e-05,0,10.10.1.198,142.251.12.95,289210,344658087,1.3e-05,0,1.3e-05,46,289164,6287.173913043478,7492567.108695652,0.0001716694264968,46,TCP,50422,0,344658087,0.0,212097284307.69232,212097284307.69232,
0.00189,0,142.251.12.95,10.10.1.198,322991,376424969,0.00189,0,0.00189,86,322905,3755.7093023255816,4377034.523255814,0.0001917212318946,84,TCP,443,0,376424969,0.0,1593333202.116402,1593333202.116402,
1.4e-05,0,10.10.11.7,172.217.194.95,272924,345174555,1.4e-05,0,1.4e-05,14,272910,19494.571428571428,24655325.35714286,0.0001604799020789,14,TCP,37546,0,345174555,0.0,197242602857.14285,197242602857.14285,
0.0,0,172.217.194.95,10.10.11.7,262396,332275023,0.0,0,0.0,14,262382,18742.571428571428,23733930.21428572,0.000154289415706,14,TCP,443,0,332275023,0.0,0.0,0.0,
1.1e-05,0,10.10.1.198,142.251.12.95,125550,145768032,1.1e-05,0,1.1e-05,35,125515,3587.1428571428573,4164800.914285714,7.45240310237e-05,35,TCP,50422,0,145768032,0.0,106013114181.81818,106013114181.81818,
0.227791,0,185.224.128.144,10.10.1.198,483959,427570963,0.227791,0,0.227791,7779,476180,62.21352358915028,54964.77220722458,0.0002868343261166,7719,TCP,38378,0,427570963,0.0,15016254.830085471,15016254.830085471,
1.3e-05,0,10.10.1.198,74.125.130.95,33303,39476228,1.3e-05,0,1.3e-05,26,33277,1280.8846153846157,1518316.4615384615,1.97255173478e-05,26,TCP,36626,0,39476228,0.0,24293063384.615383,24293063384.615383,
1.2e-05,0,10.10.1.198,142.251.12.95,142713,166525457,1.2e-05,0,1.2e-05,36,142677,3964.25,4625707.138888889,8.47116617619e-05,36,TCP,50422,0,166525457,0.0,111016971333.33331,111016971333.33331,
1.1e-05,0,10.10.1.198,74.125.24.95,359827,435920716,1.1e-05,0,1.1e-05,79,359748,4554.772151898735,5517983.746835443,0.0002131489417231,79,TCP,34204,0,435920716,0.0,317033248000.0,317033248000.0,
0.0,0,172.217.194.95,10.10.1.198,268987,354986578,0.0,0,0.0,118,268869,2279.5508474576272,3008360.8305084747,0.0001595017933145,98,TCP,443,0,354986578,0.0,0.0,0.0,
0.00358,0,142.251.12.95,10.10.1.198,35335,45651414,0.00358,0,0.00358,28,35307,1261.9642857142858,1630407.642857143,2.09462296938e-05,28,TCP,443,0,45651414,0.0,102014332.96089384,102014332.96089384,
0.001253,0,142.251.12.95,10.10.1.198,36134,44369116,0.001253,0,0.001253,21,36113,1720.6666666666667,2112815.047619048,2.13957616316e-05,21,TCP,443,0,44369116,0.0,283282464.48523545,283282464.48523545,
1.4e-05,0,10.10.1.198,172.217.194.95,60168,71429340,1.4e-05,0,1.4e-05,30,60138,2005.6,2380978.0,3.56651527344e-05,30,TCP,45722,0,71429340,0.0,40816765714.28571,40816765714.28571,
0.001978,0,10.10.11.7,10.10.11.4,404183,490412070,0.001978,0,0.001978,4750,399433,85.09115789473684,103244.64631578948,0.0002375481524013,4694,TCP,37102,0,490412070,0.0,1983466410.5156724,1983466410.5156724,
0.000215,0,172.253.118.95,10.10.1.198,360287,421313735,0.000215,0,0.000215,74,360213,4868.743243243243,5693428.851351352,0.000213859247847,74,TCP,443,0,421313735,0.0,15676790139.534883,15676790139.534883,
9.2e-05,0,74.125.24.95,10.10.1.198,70831,86432129,9.2e-05,0,9.2e-05,32,70799,2213.46875,2701004.03125,4.19578125641e-05,32,TCP,443,0,86432129,0.0,7515837304.347826,7515837304.347826,
0.001094,0,172.253.118.95,10.10.1.198,216399,255669459,0.001094,0,0.001094,44,216355,4918.159090909091,5810669.5227272725,0.0001284502078951,44,TCP,443,0,255669459,0.0,1869612131.6270568,1869612131.6270568,
1.2e-05,0,10.10.1.198,74.125.24.95,131847,155596767,1.2e-05,0,1.2e-05,53,131794,2487.679245283018,2935788.056603773,7.81095520897e-05,53,TCP,46324,0,155596767,0.0,103731178000.0,103731178000.0,
1.3e-05,0,10.10.1.198,74.125.24.95,380183,472814533,1.3e-05,0,1.3e-05,49,380134,7758.836734693878,9649276.18367347,0.000225253216251,49,TCP,33960,0,472814533,0.0,290962789538.46155,290962789538.46155,
0.00025,0,74.125.68.95,10.10.1.198,229666,280638973,0.00025,0,0.00025,42,229624,5468.238095238095,6681880.30952381,0.0001361576257348,42,TCP,443,0,280638973,0.0,8980447136.0,8980447136.0,
0.001056,0,142.250.4.95,10.10.1.198,186158,233824344,0.001056,0,0.001056,36,186122,5171.055555555556,6495120.666666667,0.0001102565750543,36,TCP,443,0,233824344,0.0,1771396545.4545455,1771396545.4545455,
0.00076,0,74.125.68.95,10.10.1.198,147893,184099509,0.00076,0,0.00076,38,147855,3891.921052631578,4844723.921052632,8.76784556687e-05,38,TCP,443,0,184099509,0.0,1937889568.4210527,1937889568.4210527,
5.3e-05,0,10.10.1.197,10.10.1.198,365553,379240111,5.3e-05,0,5.3e-05,5896,359657,62.00016960651289,64321.59277476256,0.0002164241764416,5843,TCP,49892,0,379240111,0.0,57243790339.62264,57243790339.62264,
0.001191,0,74.125.200.95,10.10.1.198,164057,199943961,0.001191,0,0.001191,37,164020,4433.972972972973,5403890.837837838,9.71567761363e-05,37,TCP,443,0,199943961,0.0,1343032483.627204,1343032483.627204,
0.000266,0,74.125.68.95,10.10.1.198,131102,157815555,0.000266,0,0.000266,44,131058,2979.590909090909,3586717.159090909,7.77438053336e-05,44,TCP,443,0,157815555,0.0,4746332481.203008,4746332481.203008,
1e-06,0,172.253.118.95,10.10.1.198,102184,119440328,1e-06,0,1e-06,36,102148,2838.4444444444443,3317786.888888889,6.06544231581e-05,36,TCP,443,0,119440328,0.0,955522624000.0,955522624000.0,
1.3e-05,0,10.10.1.198,74.125.130.95,325489,401392918,1.3e-05,0,1.3e-05,38,325451,8565.5,10562971.52631579,0.0001927885916423,38,TCP,36626,0,401392918,0.0,247011026461.53848,247011026461.53848,
0.0,0,142.251.175.95,10.10.11.7,254581,409661914,0.0,0,0.0,26,254555,9791.576923076924,15756227.461538462,0.0001496256175594,26,TCP,443,0,409661914,0.0,0.0,0.0,
0.001422,0,172.253.118.95,10.10.1.198,58384,68624743,0.001422,0,0.001422,40,58344,1459.6,1715618.575,3.46555923704e-05,40,TCP,443,0,68624743,0.0,386074503.5161744,386074503.5161744,
0.001405,0,142.251.12.95,10.10.1.198,378188,441094916,0.001405,0,0.001405,88,378100,4297.590909090909,5012442.227272728,0.0002244851040309,86,TCP,443,0,441094916,0.0,2511572475.44484,2511572475.44484,
0.0,0,142.251.12.95,10.10.1.198,325582,386165704,0.0,0,0.0,50,325532,6511.64,7723314.08,0.0001932591778308,50,TCP,443,0,386165704,0.0,0.0,0.0,
1.1e-05,0,10.10.11.7,172.253.118.95,257707,403060690,1.1e-05,0,1.1e-05,200,257507,1288.535,2015303.45,0.0001515168411104,200,TCP,32996,0,403060690,0.0,293135047272.7273,293135047272.7273,
0.336385,0,150.158.170.44,10.10.1.198,445295,475275828,0.336385,0,0.336385,5264,440031,84.59251519756839,90287.9612462006,0.0002637328831098,5225,TCP,50276,0,475275828,0.0,11303139.628699258,11303139.628699258,
1e-06,0,74.125.200.95,10.10.1.198,161557,196668200,1e-06,0,1e-06,35,161522,4615.914285714286,5619091.428571428,9.57546300317e-05,35,TCP,443,0,196668200,0.0,1573345600000.0,1573345600000.0,
0.000115,0,74.125.24.95,10.10.1.198,65522,81027254,0.000115,0,0.000115,14,65508,4680.142857142857,5787661.0,3.87930993443e-05,14,TCP,443,0,81027254,0.0,5636678539.130434,5636678539.130434,
1.1e-05,0,10.10.1.198,142.251.12.95,116063,134570964,1.1e-05,0,1.1e-05,59,116004,1967.169491525424,2280863.7966101696,6.88927636054e-05,58,TCP,50422,0,134570964,0.0,97869792000.0,97869792000.0,
